english, arabic, word_id
41325,لحالها,The same
41326,الإرث,Legacy
41327,لوسط,Central
41328,البلوز,Blues
41329,الرماح,Spears
41330,خليوي,Cellular
41331,واجهتنا,We have encountered
41332,بالأعضاء,members
41333,شوت,Shot
41334,تعرق,Sweating
41335,هونك,Honk
41336,للحافلة,Bus
41337,أرجعها,returned
41338,بمائة,hundred
41339,بمادة,Textured
41340,إخترق,penetrated
41341,لتقرر,To decide
41342,لصالحهم,For the benefit of
41343,اشش,Ach
41344,شوغر,Sugar
41345,sun,sun
41346,بلهجة,Tone
41347,إقليم,Region
41348,العادم,Exhaust
41349,بقدرة,Capacity of
41350,تنصرف,GOES
41351,والضغط,Pressure
41352,ايمى,Emmy
41353,سيؤذي,is going to hurt
41354,إيهاب,Ihab
41355,لاحصل,To get
41356,أعتادت,What used
41357,التسول,Begging
41358,أتعايش,Otaih
41359,يخجل,Ashamed
41360,لليهود,Jews
41361,عهده,reign
41362,ضحكات,Laughter
41363,طبلة,Drum
41364,كايتلين,Kaitlyn
41365,بحتة,Purely
41366,تصغين,Tsgan
41367,مشجعي,fans
41368,خبيرا,Expert
41369,اعجبتني,liked
41370,للبيتزا,Pizza
41371,فرصـة,chance
41372,عمودك,your column
41373,بولدر,Boulder
41374,أهدافنا,goals
41375,الشقية,naughty
41376,خرجتم,did you go out
41377,بشغف,eagerly
41378,ملاحظتك,note
41379,الأراضى,land
41380,والعدالة,Justice
41381,اكياس,bags
41382,الأسمنت,Cement
41383,إجلبي,Bring
41384,المسعى,Endeavor
41385,السل,TB
41386,hello,hello
41387,امساك,Constipation
41388,تخادع,bluffing
41389,بخلق,Creating
41390,لآلة,Machine
41391,بريدها,its e
41392,افتقده,missed him
41393,يختلق,Feigns
41394,للمنافسة,Competition
41395,للغاز,Gas
41396,نهائيات,Finals
41397,aw,aw
41398,الإنقراض,Extinction
41399,والدتهم,Mother
41400,فيديا,Vidya
41401,حرقها,Burning
41402,تعلمك,notifying you
41403,تتمتعين,Taatmtaan
41404,الانزلاق,Slide
41405,سأشترى,I'll buy
41406,ويشعر,Feel
41407,أزعجني,bothered me
41408,جوهان,Johan
41409,سأري,Surrey
41410,سقوطه,Falling
41411,فإذن,PEYN
41412,بمتعة,Enjoyably
41413,وصديقها,And her boyfriend
41414,حاولو,Haolo
41415,اجروا,Conducted
41416,القراءه,reading
41417,الينابيع,Springs
41418,تناغم,Harmony
41419,الأعدام,penalty
41420,ينتظرها,Waits
41421,متخلفة,Backward
41422,برتقالية,Orange
41423,إيبل,IPL
41424,ميرك,Merck
41425,البرابرة,Barbary
41426,غيبوبه,tranc
41427,عاصف,Asif
41428,تصابين,you may also have
41429,ثراء,richer
41430,الآمان,safety
41431,مينديز,Mendez
41432,بارتفاع,Up
41433,أجسامهم,bodies
41434,المضطرب,Troubled
41435,صادرة,Issued
41436,سيقابل,will meet
41437,وبطاقة,Card
41438,البوسنة,Bosnia
41439,للسقوط,Fall
41440,ستشرب,Stcherb
41441,يزدهر,Flourishes
41442,حقيقتهم,Their truth
41443,إقتباس,Quote
41444,صحوت,He woke up
41445,الكيان,Entity
41446,يغلب,predominantly
41447,إناث,Females
41448,سألقى,being thrown
41449,اسمـع,Hear
41450,يثيرون,Raise
41451,الأساسى,Basic
41452,يتوقعوا,Expect
41453,بالجولة,Round
41454,بحركات,Pray
41455,ابعث,Send
41456,بليغ,Pithy
41457,مكافئة,Equivalent
41458,يبصق,spits
41459,سكانلون,Scanlon
41460,الفالس,Waltz
41461,والدان,Parents
41462,سجنت,imprisoned
41463,دراجون,Dragon
41464,أفرغت,Emptied
41465,الموسمية,Seasonal
41466,المتجهة,Flying
41467,نؤكد,We emphasize
41468,الجنسى,Sexual
41469,للإعلان,Declaration
41470,subtitles,subtitles
41471,مالهم,Their money
41472,شاني,Shani
41473,حائر,Confused
41474,ماعلي,Maaly
41475,الاستحواذ,Acquisitions
41476,السمسار,Realtor
41477,إخترع,Invent
41478,ميلفن,Melvin
41479,بالإنتقام,revenge
41480,زهرية,Vase
41481,عليم,Knowing
41482,تدحرج,Roulade
41483,ابتعدنا,moved away
41484,أتوتر,Atwater
41485,رجولة,Virility
41486,يقبلني,Iqublni
41487,يقدمها,Provided
41488,لنبدا,Let's start with
41489,الكليات,colleges
41490,اخبرونى,TELL ME
41491,بفارغ,Anxiously
41492,الاحتياطات,Precautions
41493,الخبره,Experience
41494,المولدات,Generators
41495,حذرتني,warned me
41496,لمشاهدته,To view
41497,مورتيمر,Mortimer
41498,سمرز,Summers
41499,أبـدا,Never
41500,المضطربة,Troubled
41501,شحنات,shipments
41502,تتزايد,Increasing
41503,الواقـع,Indeed
41504,أسمعيني,Osamaana
41505,إهتممت,I was interested
41506,وصورة,Image
41507,ماضيي,my past
41508,آمالي,Amalie
41509,الشرفه,balcony
41510,العامود,Column
41511,فقدناها,are lost
41512,تشعرك,Chark
41513,بالعوده,to return
41514,كوز,Cuz
41515,المضايقة,Harassment
41516,الجائزه,prize
41517,نادينا,Our club
41518,لألف,thousand
41519,العالى,High
41520,ضقت,fed
41521,المختلطة,Mixed
41522,ابتكار,Innovation
41523,ينزلون,Descend
41524,يشابه,Resemble
41525,تصحح,Correct
41526,مصدق,Certified
41527,منافقة,hypocritically
41528,يجمعنا,brings us together
41529,الاختلافات,Differences
41530,عربية,Arab
41531,بحت,Purely
41532,تواصلي,Get Connected
41533,المحتمـل,Probably
41534,زدت,Increase
41535,جارتك,your neighbor
41536,يتـم,Are
41537,امهلني,Give me
41538,توقظ,Awaken
41539,قرارى,Resolutions
41540,اخرجوني,Got me
41541,لحركة,Movement
41542,السبعين,Seventy
41543,جبهتك,forehead
41544,الفداء,Redemption
41545,طباع,Print
41546,القيل,Gossip
41547,همبرغر,Hamburger
41548,سألتقط,Soltqt
41549,فسيتم,Will be
41550,شأنهم,As are
41551,السايبر,Alsaybr
41552,مناخ,Climate
41553,جلبتي,Jelbta
41554,وكبير,And a large
41555,الانقراض,Extinction
41556,أنجيليكا,Angelika
41557,والامر,It's
41558,روثي,Ruthie
41559,أتلفت,Destroyed
41560,اعتقلوا,arrested
41561,اختصاص,Competence of
41562,السبانخ,Spinach
41563,اقمت,abode
41564,وأتى,Came
41565,استخدامك,Your use of
41566,إنقلاب,coup
41567,تغوطت,Ngott
41568,لإرتكاب,To commit
41569,مانحتاجه,What is needed
41570,إخضاع,Subjecting
41571,أعترفت,acknowledged
41572,سكارلت,Scarlett
41573,أدويته,medications
41574,طعنته,stabbed him
41575,قابلنى,Dawnen Meet me
41576,المرق,Gravy
41577,سنقف,We will stand
41578,موسوعة,Encyclopedia of
41579,الأنتخابات,Elections
41580,رائعتين,Adorable
41581,لليله,Night
41582,ليبرتي,Liberty
41583,أوني,Unni
41584,يواصلون,continue
41585,والبشر,Humans
41586,ستاتن,Staten
41587,fire,fire
41588,إعتمد,Depend
41589,النفاثة,jet
41590,الهندى,Indian
41591,يقوده,Led
41592,برايد,Pryde
41593,جهدى,my best
41594,تكلفتها,Cost
41595,وأتصل,And contact
41596,المخلب,Claw
41597,يتدربون,Training
41598,الفتايات,Afattayat
41599,enough,enough
41600,تدميري,Nondestructive
41601,الأكوان,universes
41602,وأبوك,Your father and
41603,متفاجيء,surprised
41604,يصلني,I've received
41605,منعني,prevented me
41606,المتطرفة,Extreme
41607,الخطوه,Step
41608,استر,Esther
41609,تكتبها,Type
41610,ليجلب,Brings to
41611,عهدها,Outdated
41612,بجراحة,surgery
41613,عناكب,Spiders
41614,بقدمك,Bakdmk
41615,تريدنه,Tridnh
41616,هاربا,Fugitive
41617,لتذكيري,To remind me of
41618,اؤذيك,Aavek
41619,نسخر,mock
41620,شاجي,Shaji
41621,يذكره,It reminds him of
41622,إذهـب,Go
41623,قانونيه,Legal
41624,لتقدم,To provide
41625,انسحبوا,Withdrew
41626,لطفك,Kindness
41627,المزح,Pranks
41628,المـاء,Water
41629,الزنزانه,cell
41630,تتنافس,Compete
41631,واجهتها,He faced
41632,الإرشادات,Guidelines
41633,ذكرك,Mentions
41634,لخداع,To deceive
41635,للمعمل,Laboratory
41636,للفت,To draw
41637,للابتعاد,To move away
41638,برينس,Prince
41639,تفوزي,Tvose
41640,تكفلت,Ensured
41641,بالعربة,buggy
41642,لاأهتم,do not care
41643,بالزبدة,Butterscotch
41644,آغوس,Agos
41645,المنحنى,Curve
41646,بمحاذاة,Align
41647,بالهزيمة,Defeat
41648,المحاكمات,Trials
41649,ديونه,Debt
41650,القصاصات,Scrapbook
41651,ضحكنا,We laughed
41652,شطيرتي,Hterta
41653,مورتن,Morten
41654,انتظاركم,Waiting
41655,المبارك,Blessed
41656,المحاكمه,Trial
41657,احظي,Observe
41658,باعوا,Sold
41659,تبعتني,followed me
41660,لزاما,Incumbent
41661,الإمتياز,Franchise
41662,تاتوم,Tatum
41663,الرقصات,Dances
41664,الوكاله,Agency
41665,ياللجحيم,hell Wot
41666,العفنة,Putrid
41667,هابل,Hubble
41668,أنجلينا,Angelina
41669,مواعيدك,appointments
41670,سأتقدم,I will make
41671,ستستيقظ,will wake up
41672,سوس,Seuss
41673,ولنا,Us
41674,لعبها,Played
41675,لوفاة,The death of
41676,أمشى,I will go
41677,التودد,courtship
41678,الماما,mama
41679,يضغطون,Pressing
41680,رئتيها,lungs
41681,لمصاصي,The Vampire
41682,سيسهل,Will facilitate
41683,الوسادات,Pads
41684,صرع,Epilepsy
41685,ماركوف,Markov
41686,القصدير,Tin
41687,انجليزية,English
41688,إندي,Indy
41689,إيماننا,Our faith
41690,sansms,sansms
41691,بوضعك,put you
41692,نترات,nitrate
41693,محصورة,Limited to
41694,سـيد,Mr
41695,إنسحب,retired
41696,يتبقي,left a
41697,اعماله,Its
41698,فلتأخذ,Feltokhz
41699,تشفي,cures
41700,مجتمعون,gathered
41701,الإرشاد,Guidance
41702,وأجهزة,Devices
41703,شعارنا,Our motto
41704,سيمبسن,Simpson
41705,يرسلها,It sends
41706,فاض,Flooded
41707,يعتاد,gets used
41708,وكتبت,He wrote
41709,فرصتى,chance
41710,أمتع,The most enjoyable
41711,ستوقف,Will stop
41712,أستغفر,forgiveness
41713,لأسمح,To allow
41714,أمركم,commanded you
41715,ساريك,Saric
41716,dr,dr
41717,معطر,Fragrant
41718,النفخ,Bloating
41719,الجغرافيا,Geography
41720,عــن,
41721,الدكتوراة,Doctorate
41722,ابرياء,innocent
41723,آبائنا,Our Fathers
41724,كمحامي,lawyer
41725,تخيلات,Fantasies
41726,سقطنا,fallen
41727,ريدينغ,Reading
41728,حاضرا,Present
41729,البلوتونيوم,Plutonium
41730,وكيفية,And how
41731,كاذبون,Liars
41732,بزراعة,Planting
41733,إلتزم,Commit
41734,النهود,Nuhud
41735,أيديي,my hands
41736,نجل,Son
41737,فيرفاكس,Fairfax
41738,نبضها,pulse
41739,لايحب,Loves
41740,أحفادي,grandchildren
41741,لملء,To fill
41742,الجده,Jedda
41743,بخس,Cheap
41744,ثاير,Thayer
41745,يافتيان,Aaaftian
41746,الأفارقة,African
41747,سيحدد,will determine
41748,مليا,Carefully
41749,يتغوط,Shits
41750,ليتو,Lito
41751,عنـك,You
41752,كفك,XFX
41753,يرتكبها,Committed
41754,السكران,Drunkard
41755,أكف,Palms
41756,party,party
41757,خطفها,Hijacked
41758,تذكرينني,Remember me
41759,بالأسرار,secrets
41760,أطلبها,I am asking for
41761,هوجو,Hugo
41762,وإلقاء,Throwing
41763,الإنارة,Lighting
41764,يستعمله,Used by
41765,تعصف,Ridden
41766,سبيلي,Sapele
41767,بيعي,sell me
41768,أمتعتنا,pack up
41769,موحدة,Uniform
41770,مبعوث,Envoy
41771,شرعى,illegal
41772,تلميذة,Schoolgirl
41773,كوليا,Kolya
41774,الصادر,Of
41775,للرسم,Drawing
41776,منعشة,Refreshing
41777,وابنتها,And her daughter
41778,كواحدة,As one of
41779,المشرط,Scalpel
41780,فلاح,Falah
41781,بهاتفك,Phone
41782,بالامان,safe
41783,الجناة,offenders
41784,المرتب,Salary
41785,تضعيه,makers in
41786,النفوس,souls
41787,ماذلك,Mazlk
41788,اكله,eat
41789,ثانيتان,SECONDS
41790,بأداة,Tool
41791,ايدا,Edda
41792,المسابقه,Contest
41793,يعـرف,She knows
41794,الأوصاف,Descriptions
41795,قوما,Folk
41796,للفيروس,Virus
41797,مستوية,Flat
41798,نقر,Click
41799,التعدين,Mining
41800,fnyakout,fnyakout
41801,ارتي,Arte
41802,فريقين,teams
41803,لاتعتقد,Does not believe
41804,الشاشه,Screen
41805,كورليونى,Corleone
41806,مختلفتان,different
41807,looking,looking
41808,ريناتو,Renato
41809,بخشونة,Coarsely
41810,سأسير,I will pursue
41811,سيغدو,will become
41812,بمافيه,Bmaver
41813,سيبدوا,Sabdoa
41814,أنقذتنا,saved us
41815,حـتـى,Up to
41816,زاحف,Creepy
41817,مؤلفة,Author of
41818,سائقك,your driver
41819,صامدة,Holding
41820,أنزعج,upset
41821,الشفره,Code
41822,التجميلية,Cosmetic
41823,الشرطيون,Bobbies
41824,قصتى,my story
41825,اراقبك,watching you
41826,لمشروب,Drink
41827,هرة,Puss
41828,لاتحب,Loves the
41829,المعيار,Standard
41830,لمصلحتنا,For our interest
41831,الشماليين,North
41832,صورتنا,Our image
41833,سبايس,Spice
41834,الأستحمام,Bathing
41835,الافتتاحية,Opening
41836,الطريـق,Road
41837,جربوا,Tried
41838,إنهارت,collapsed
41839,معركتنا,Our battle
41840,وضعتم,You put
41841,بالنشاط,Activity
41842,ابراهام,Abraham
41843,كاسندرا,Cassandra
41844,باث,Bath
41845,الافعال,Acts
41846,سنختار,We will choose
41847,فسحة,Clear
41848,أعضائك,of your members
41849,الفقمة,Seals
41850,سحرى,magic
41851,الجبار,Orion
41852,الولدين,boys
41853,أوصاف,Descriptions of
41854,يرجعون,Return
41855,الخدش,Scratch
41856,أولادها,children
41857,حركوا,stirred
41858,انفلونزا,flu
41859,التميز,Excellence
41860,أهدأي,Ohdoa
41861,الايطالي,Italian
41862,مصرفية,Banking
41863,شركتكم,Your company
41864,الجراحي,Surgical
41865,بنظرية,Theory
41866,حرى,apt
41867,أيدا,Ida
41868,مانجو,Mango
41869,فسأذهب,Vsozhb
41870,نفاذ,Shall enter into force
41871,انتقم,Revenged
41872,كاليه,Calais
41873,انقذتني,saved me
41874,بالتفاهات,Baltvahat
41875,انزعي,Anzei
41876,لتعتني,To take care of
41877,قنديل,Qandil
41878,بسجلات,records
41879,بمحمل,chromatised
41880,مومياء,Mummy
41881,جلالتها,Queen
41882,ستجعلها,will make
41883,سأسلم,Soslm
41884,تبلغين,Thblgan
41885,تفزعي,Tvzei
41886,قصده,Meant
41887,حصلـت,I got
41888,ترشح,Nominate
41889,الكاري,Curry
41890,متنكر,Disguised
41891,لاندو,Landau
41892,كارتون,Carton
41893,حدودها,border
41894,لاظهار,To show
41895,ليندرمان,Anderman of
41896,حريصا,Careful
41897,بالبقية,did the rest
41898,اريزونا,Arizona
41899,وكبيرة,The large
41900,جائزتي,awards
41901,تتسنى,be possible
41902,عقيدة,Doctrine
41903,فتحتها,slot
41904,ذيلك,your tail
41905,جهدا,effort
41906,ايوجد,There are
41907,الرشد,Majority
41908,للمتاعب,Troublemaker
41909,انضج,mature
41910,ستغني,will perform
41911,صدمني,shocked me
41912,تدميرهم,destroyed
41913,متعمدة,Deliberate
41914,الفيزيائية,Physical
41915,المحرج,embarrassing
41916,الامتياز,Franchise
41917,الياقوت,Sapphire
41918,عنيفا,violent
41919,ماكاي,Mackay
41920,واعظ,Preacher
41921,يفزع,terrifies
41922,القياسات,Measurements
41923,المتحولون,Converts
41924,بالشر,Evil
41925,سنركب,Snrkp
41926,ديما,Dima
41927,عميلان,Amalan
41928,ستصلين,Stsalin
41929,إسهال,Diarrhea
41930,الأختبارات,tests
41931,الأربطة,ligaments
41932,لاندون,Landon
41933,أعضائي,my members
41934,إختلقت,fabricated
41935,بزوج,pair
41936,سأواجه,I will face
41937,يصلك,Receive
41938,صرامة,Stringent
41939,بتعويذة,Ptaoivh
41940,والقلق,Anxiety
41941,زولو,ZULU
41942,كوف,Cove
41943,اقوي,Stronger
41944,بغل,Mule
41945,مرتبطون,Linked to
41946,لثمان,For eight
41947,بالكمبيوتر,Computer
41948,تفتقدها,misses
41949,أخاطب,Address
41950,ذهنى,Zohny
41951,أمجاد,Glories
41952,هرعت,Rushed
41953,بوردو,Bordeaux
41954,تعرفينهم,know them
41955,أغلقته,closed
41956,آشعة,rays
41957,stand,stand
41958,ستواصل,will continue
41959,بالإعجاب,admirable
41960,song,song
41961,ناكل,eat
41962,بالحلقة,episode
41963,لأصحاب,For owners of
41964,لإستعمال,To use
41965,لحفلات,Concerts
41966,سيعثر,would find
41967,العاقل,Rational
41968,الاندفاع,Rush
41969,بانتظاري,waiting for me
41970,وحسن,Good
41971,كالو,Kalou
41972,لثانيتين,For seconds
41973,لنجمع,To collect
41974,للتبرع,To donate
41975,اختارني,chose me
41976,استرليني,£
41977,سنربح,will win
41978,أتطفل,Ottefl
41979,ناجي,Naji
41980,متساوي,Equal
41981,رؤسائك,bosses
41982,للغوص,Diving
41983,يسعدنا,We are pleased
41984,عيبي,Laibi
41985,الوديان,valleys
41986,ظريفا,witty
41987,طبيبتي,My doctor
41988,ستيورت,Stuart
41989,لجنازة,Funeral
41990,المؤسفة,Unfortunate
41991,بإبعاد,Deport
41992,أعينك,eyes
41993,البياض,White
41994,المأجور,Hack
41995,الاشهر,months
41996,يختلط,Mixed with
41997,يعلمان,teaching
41998,الوصلة,Link
41999,أجابت,He answered
42000,أمقت,unlikeliest
42001,المركبه,Starship
42002,العميله,Proxy
42003,القطرات,Droplets
42004,الأختباء,hide
42005,مستندة,Based on
42006,بالسكري,Diabetes
42007,بالدين,Religion
42008,سمم,intoxicate
42009,للإستمرار,To continue
42010,ايميت,Emmet
42011,ترسلين,Terslin
42012,تشاهدني,see me
42013,اللافتات,Signs
42014,صفها,Described
42015,بريندان,Brendan
42016,المتهور,Reckless
42017,أرتني,showed me
42018,وهدوء,And quiet
42019,عايز,Want
42020,تواجهي,Tusbanda
42021,ملحة,Pressing
42022,روبنز,Robbins
42023,يدكم,Yours
42024,نصدقك,Nsedkk
42025,آداء,Performance
42026,هروبك,get away
42027,توقعوا,Expected
42028,اريا,Larrea
42029,الساطع,Bright
42030,لإرتداء,To wear
42031,الانكليزية,English
42032,أكسجين,Oxygen
42033,تجاهليه,Tjahlih
42034,خارطة,Map
42035,فرصتكم,is your opportunity
42036,المكرونة,Macaroni
42037,بيعهم,The sale of
42038,اعزب,Unmarried
42039,حشر,Cram
42040,المعاصر,Contemporary
42041,تبحثان,Discuss
42042,قرعة,Draw
42043,لنأخذها,To take them
42044,بوالدتي,my mother
42045,أضربها,multiply
42046,للتلاعب,Manipulation
42047,برقة,Gently
42048,بلدتك,town
42049,مبتدئين,Beginners
42050,بروكمان,Brockmann
42051,سنجعلك,Sndjalk
42052,رياض,Riad
42053,بالروح,Spirit
42054,عقوبتك,Akopetk
42055,مشلولة,Paralyzed
42056,توريط,Implicate
42057,جيرزي,Jersey
42058,مساؤكم,afternoon
42059,أشرقت,brightened
42060,dangers,dangers
42061,القمع,Repression
42062,بخفة,lightly
42063,مزرعه,Farm
42064,لنفتح,To open
42065,باربر,Barber
42066,استمرينا,we have continued
42067,تتفتح,Bloom
42068,باراك,Barak
42069,المزرعه,Farm
42070,اغنى,richest
42071,ملحمة,Epic
42072,أبنائه,children
42073,الاسرة,Family
42074,جعلتيه,Djalth
42075,الأريكه,ottomans
42076,بقدري,Bakdra
42077,ديربي,Derby
42078,صمدت,It withstood
42079,لنذهـب,Let us go
42080,هجرة,Migration
42081,الدورات,Courses
42082,فكرتم,thought about
42083,النشرات,Bulletins
42084,ألفونسو,Alfonso
42085,روش,Roche
42086,لمقاومة,Resistance to
42087,beautiful,beautiful
42088,ناديك,club
42089,العميلان,two agents
42090,معتادا,Familiar
42091,شاتو,Chateau
42092,بنوم,Phnom
42093,تتذكروا,remember
42094,بإرساله,send
42095,ويعني,It means
42096,رأونا,saw us
42097,لوجهه,To face
42098,تعلمناه,We have learned
42099,أولويات,priorities
42100,شـــوارزينيكر,Hoarzynakr
42101,ينوى,Intended to
42102,مصادفه,Accidentally
42103,المفارقة,Paradox
42104,بلورات,Crystals
42105,المتعجرف,cavalier
42106,نبالغ,Exaggerate
42107,مشاركتنا,Our participation
42108,كونروي,Conroy
42109,المكانة,status
42110,لسلسلة,Series
42111,تبالغي,overdo
42112,تجلبين,can bring
42113,الخصائص,Characteristics
42114,بفتى,boy
42115,ادعوه,call on him
42116,الميول,Orientation
42117,كوميدية,Comedy
42118,اتقدم,Extend my
42119,يتجادلون,arguing
42120,وأب,Father
42121,بلود,Blood
42122,بالدليل,Evidence
42123,تأمينك,insurance
42124,الحلي,Ornaments
42125,مسرع,Accelerator
42126,لإبقائه,To keep
42127,تيودور,Theodore
42128,وجدوني,And they found me
42129,مفرغة,Vicious
42130,للمشتبه,suspects
42131,سليد,Slade
42132,حمضي,Acidic
42133,أستمروا,Continued
42134,بالليزر,Laser
42135,سيفى,Seyfi
42136,dark,dark
42137,نومى,Nomi
42138,التلميحات,Hints
42139,ببعضكما,Bbedkma
42140,لبعضها,Some of them
42141,بالنتائج,results
42142,البكم,Dumb
42143,وقدمت,It provided
42144,ادافع,defend
42145,أنقلب,turned
42146,تتراكم,Accumulate
42147,كالملاك,as an angel
42148,أشياءك,your things
42149,الرصيد,Balance
42150,ريتر,Ritter
42151,منيعة,Impregnable
42152,ظفر,Zafar
42153,داونتون,Downton
42154,نجما,star
42155,الحزم,packets
42156,الحرمان,Denial
42157,الخارطة,Map
42158,يحميها,Protected by
42159,دعمه,Support
42160,الاجانب,Foreigners
42161,ذقن,chin
42162,الالتفاف,rally
42163,الفرز,Sorting
42164,يجدونا,Ajdona
42165,ندعوك,We invite you
42166,ماديسن,Madison
42167,إهانتك,humiliating you
42168,نتالي,Natali
42169,ستنتقلين,Stantkulain
42170,لاتقلقى,to not worry
42171,يسود,prevails
42172,معاملتها,Treated
42173,الجامحة,Wild
42174,محفظتها,portfolio
42175,لاتقوم,Accused of doing
42176,يرفعون,Raise
42177,ثنائى,Bilateral
42178,وكأنكم,And if you were
42179,أستشعر,sensed
42180,المفقودات,Lost & Found
42181,ستجدني,will find me
42182,يتضورون,starving
42183,ألباني,Albany
42184,يلتف,Wraps
42185,ستقاتل,fight
42186,واجهي,And Aaghi
42187,إغواء,Seduce
42188,نملة,Ant
42189,الاشعاع,Radiation
42190,ونعيش,We live
42191,أنزلق,sideslip
42192,مشتبهين,suspects
42193,للحملة,Campaign
42194,للبيسبول,Baseball
42195,الغلاية,Boiler
42196,جلوسك,sit
42197,صحى,Healthy
42198,خورخي,Jorge
42199,سكايب,Skype
42200,اضعها,Fabricators
42201,سيضعون,lay out
42202,بلوحة,Plate
42203,رحيمة,Clement
42204,إخفاق,Failure
42205,ذهبتى,went is
42206,استيقظى,Awake
42207,تمنحك,It gives you
42208,أتعلـم,Learn
42209,لوالدها,Her father
42210,واستخدم,Use
42211,إسلام,Islam
42212,للصناعات,Industries
42213,المدونة,Code
42214,بشقة,apartment
42215,أخيفك,Okhaevk
42216,بنعومة,smoothly
42217,بالاقتراب,Approaching
42218,صمتا,Silence
42219,ننسي,Nancy
42220,براعم,Bud
42221,نقابله,we meet
42222,يحضره,Attended by
42223,مخطوب,Makhtoub
42224,لرئاسة,For the presidency of
42225,صدرى,my chest
42226,ليتي,Letty
42227,المصابون,injured
42228,ملكها,King
42229,ديناميت,Dynamite
42230,يك,YK
42231,بحملة,Campaign
42232,بالطب,Medicine
42233,ملمس,Feel
42234,سأجلبه,Sojelbh
42235,بالسخرية,Ridiculing
42236,أقتنع,Satisfied
42237,بيترمان,Petermann
42238,اخفضي,Akhvda
42239,تقولونه,you are saying
42240,فيجو,Vigo
42241,ناينا,Naina
42242,يتحولون,Turning
42243,بالحادث,accident
42244,المأمورة,commanded
42245,المتسكع,Lounger
42246,أدليت,I
42247,أعجبه,likes
42248,للتمشية,To walk
42249,هيلدي,Hilde
42250,يضم,Featuring
42251,قريق,Greg
42252,وكسرت,And broke
42253,بقربه,Near him
42254,الأسطح,Surfaces
42255,ايدين,Aidan
42256,وأرحل,And I leave
42257,سنوب,Snoop
42258,اشير,Asher
42259,حرقه,Burn
42260,سبحت,Swum
42261,أخبرنـي,Tell me
42262,يمد,Extends
42263,مذبح,Altar
42264,الجامعى,University
42265,كسروا,They broke
42266,اليائسة,Desperate
42267,يأخد,takes a
42268,تغلي,Boil
42269,cats,cats
42270,رالي,Rally
42271,اللعنات,Curses
42272,وبأن,And that
42273,لينتهي,To end
42274,مزعجين,annoying
42275,مازلتى,Mazlty
42276,وأسود,Black and
42277,تقديمك,Submission
42278,دهست,ran over
42279,نفـس,Same
42280,جولدي,Goldie
42281,نارا,Nara
42282,تعاليا,Supremacism
42283,انفجارات,Explosions
42284,كذلكـ,As well as
42285,اختطافها,She was kidnapped
42286,رأيتة,I saw it
42287,نعطى,give
42288,بخاخ,Spray
42289,أبوين,parents
42290,سنخوض,We are going
42291,جرئ,bold
42292,داج,Daag
42293,ايميل,Email
42294,وجاهز,And Ready
42295,فحصك,you examine
42296,سرتني,Srtne
42297,متشابكة,Tangled
42298,باكمان,Bachmann
42299,أتريدنا,Otridna
42300,الجراد,Locust
42301,أنقذوني,rescued me
42302,رونين,Ronen
42303,تسقطين,Tsagtin
42304,لإبن,For the son of
42305,أنفاس,breaths
42306,التقاعدي,Pension
42307,لكس,Lycos
42308,بتقدير,Grade
42309,التانغو,Tango
42310,أبيب,Aviv
42311,شيانغ,Xiang
42312,أمنه,Security
42313,المميزين,Discerning
42314,لنتابع,To follow
42315,إبتهج,Rejoice
42316,والصوت,Sound
42317,أبعدهم,drove them
42318,يسلك,exhibits
42319,تجعليها,Tjalleha
42320,وأخبريه,And Tell him
42321,التسديد,Payment
42322,تنجحي,Tnjeha
42323,تمنحيني,give me
42324,الإنشاء,Construction
42325,لإثنان,for two
42326,تعنيها,affect them
42327,المفروم,Chopped
42328,مايريدون,what they want
42329,اصطاد,entrap
42330,وعدتيني,and Ada
42331,الخلاط,Mixer
42332,امتص,Sucked
42333,ياكوزا,Yakuza
42334,أفضلهم,best of them
42335,إستمارة,Form
42336,ذكرتي,Zkurti
42337,التويتر,Twitter
42338,محامينا,lawyers
42339,مستديرة,Round
42340,تغطيتها,Covered
42341,حقائبكم,your bags
42342,حميمين,close friends
42343,وبتلك,With those
42344,تدفعوا,booking fees
42345,تصلى,pray
42346,سنعطيه,will give it
42347,مشع,Radiant
42348,إسما,Esma
42349,الرومى,Rummy
42350,رحلتكم,journey
42351,كملكة,Congeniality
42352,المؤثرات,Effects
42353,لتقلقي,To worry
42354,الآفات,lesions
42355,ايل,IL
42356,el,el
42357,وطعام,Food
42358,ali,ali
42359,التفرقة,Discrimination
42360,تواعده,Twaadh
42361,رغباته,wishes
42362,منبوذة,Pariah
42363,حقى,Hakki
42364,يستبعد,Rule
42365,وجعلته,And made
42366,ستعجب,Admire
42367,اطارات,Tires
42368,جيتر,Jeter
42369,كيوتو,Kyoto
42370,يشتريها,Buy
42371,بالتهاب,Inflammation of
42372,بارسا,Parsa
42373,تلة,Hill
42374,سلفستر,Sylvester
42375,اشتم,Badmouth
42376,استقرت,Stabilized
42377,قائدا,Commander
42378,لأحمي,To protect
42379,بانكم,that you will
42380,بجسدي,my body
42381,لباسي,Sartorial
42382,يحالفنا,a bit more
42383,جائزه,Award
42384,أرجوحة,Swing
42385,وزيادة,And an increase of
42386,رومنسية,Romantic
42387,مساءك,your evening
42388,الملام,blame
42389,يربطه,Alleyway
42390,يصدقك,believe you
42391,هزيل,Meager
42392,استثمرت,Invested
42393,came,came
